HIRE_SEQ,EMP_CO_NO,CO_CLCD,CO_CLCD_NM,CO_NM,BUSINO,REG_LOG_IMG_NM,MAP_COOR_Y,MAP_COOR_X,HOMEPG,CO_INTRO_SUMMARY_CONT,CO_INTRO_CONT,MAIN_BUSI_CONT,REG_DATE,REG_USR,UPD_DATE,UPD_USR,USE_YN
8976,E000024024,40,중견기업,한국지역난방기술,1298111485,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCpjDr1Kgs5SOw9k8lj17w3J%2BZtmZGg8I9pOvNbhUh7s9VP3qHK7P19Qd0MMWOwxfDm0%2BTQBvjr%2Bf173Q45w6e1w%3D,37.4869732072912,127.118359938519,https://www.kdhec.com/main/index.jsp,지속적인 혁신으로 에너지 가치를 향상 시키는 기업,"한국지역난방기술은 집단에너지 기술 선진화를 위해 설립 후 수많은 설계경험과 축적된 기술을 통해 열병합발전, 복합화력발전, 지역 냉?난방 설계분야에서 국내 최고의 기술력과 고객만족을 위한 최상의 엔지니어링 서비스를 제공하고 있습니다.또한, 그 간의 축적된 노하우를 바탕으로 기후변화에 대응하는 신재생에너지 사업과 해외 발전플랜트 설계, 그리고 건설사업관리까지 고객의 다양한 요구에 새로운 가치를 창조하는 에너지 전문 엔지니어링 회사로 기반을 구축해왔습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8977,E000024023,00,중소기업,한화푸드테크,1898702127,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCl6XqiTIEKhT7d9PEGWD53l2FAT4%2FKH6o%2BRgJLvCmcti7XrW7HEQP%2FX8jeEPHQFs4QyPXwH6u3gph8hSddl0TN8%3D,37.5196351977246,126.939136417577,http://hanwhafoodtech.com/kr/,푸드 솔루션 기업,"Culinary Heritage, Reimagined프리미엄 F&B 비즈니스의 기준한화푸드테크㈜는 프리미엄 F&B 운영 전문성을 기반으로 식음 사업 전반에서 차별화된 사업 모델을 구축해 온 F&B 전문 기업입니다.산업을 선도하는 기술 경쟁력으로 운영 효율을 고도화하며 F&B 산업의 지속 가능한 미래를 제시합니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8978,E000024005,00,중소기업,포스코휴먼스,5068169850,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDChvbtg5sZGASn4BhfJKrhAV4%2BdEEluUWJSDDDBEB1nKA5yrNDhGSyJ2Nt0HyT3e4VwtF2z%2FSDBF7kE4zSCyfz3o%3D,35.9955513866029,129.388884971655,https://www.poscohumans.com/kr/main.do,장애인 표준사업장,"포스코휴먼스는 포스코가 장애인에게 양질의 일자리를 제공하기 위해 설립한 국내 제1호 자회사형 장애인 표준사업장입니다.포스코휴먼스는 지체, 지적, 시각, 청각 등 여러 유형의 장애인을 고용하고 있으며, 고용한 장애직원이 안전하고 행복하게 일할 수 있도록 다양한 노력을 하고 있습니다. 장애인을 위한 최고의 복지는 양질의 일자리를 제공하는 것이며, 지속적인 장애인 고용창출을 위해서는 회사가 탄탄한 자생력을 갖추는 것이 중요합니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8979,E000024004,00,중소기업,아주아이비투자,1168141872,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCig9Cu1s%2FA2juBDMUD28koXPmEzvfnRTIeNIZD3byFrcj6wLBHSWTisYAt2ChWZWkP0q8OtIq9kyWKxR1yrO6dw%3D,37.5013114792348,127.03717795787398,https://www.ajuib.co.kr/,대체투자(VC/PE) 전문운용사,아주IB투자는 대한민국을 대표하는 Multi-Stage 대체투자(VC/PE) 전문운용사,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8980,E000024003,00,중소기업,코웨포서비스,3788701107,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCkFA2DIsJbNibryAKl0LPNiHquuoLtMGn5RAIWXc4f4fIKLHPVTnf8eUOfJ19Kg3VI5TmIhCTYctEXPuR45eD3k%3D,36.7477379554631,126.305095673637,https://kwps.co.kr/,한국서부발전(주)의 자회사,"코웨포서비스는 발전소의 시설관리, 보안경비, 위생환경, 소방방재 분야의 운영을 전문으로 수행하는 한국서부발전(주)의 자회사입니다.650여 명의 임직원은 “안전한 현장”, “내·외부 고객 감동”을 실현하여 「좋은 서비스로 좋은 에너지를 만든다」라는 목표를 달성하기 위하여 혼연일체가 되어 노력하고 있습니다. 이를 위해 동종업계 최고 수준의 업무역량, 안전 최우선 문화, 높은 고객 만족도를 핵심가치로 삼고 지속적인 전문교육과 업무혁신을 추진하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8981,E000023983,00,중소기업,딜라이트룸,1298681104,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCsiy3L9M4b0SbE8lTTnYyMx77rtZDY04bsEr6gJzHQiDVOxDMmfQu%2BO6KY3Ne27wPe1dHJcKi2TzboWfj43Hl8M%3D,37.5037874382994,127.023517835232,https://alar.my/?r=0,아침을 바꾸는 기업,딜라이트룸은 전세계 사용자의 아침을 바꾸고 있습니다.Make people’s morning successful딜라이트룸은 사람들의 아침을 성공적으로 만듭니다.잠들고 일어나는 방식을 변화시켜 성공적인 아침을 맞이할 수 있도록 돕습니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8982,E000023963,00,중소기업,포티투닷,7348601407,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCsYiIX9cZfi5foq9F%2BHWUr6OXGGzCseQqHFQp8CuglaiTRQP8tsVtXSI5xfTt8Otr12Pc%2B8YXIZO8jv91rBM0Zk%3D,37.4129809494322,127.094389493416,https://42dot.ai/,A Mobility AI Company,We Are A Mobility AI Company42dot은 소프트웨어가 중심이 되는 SDV (software-defined vehicle)를 통해 새로운 이동의 미래를 제시합니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8983,E000023944,00,중소기업,일일일퍼센트,1368700241,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCpIsnBdY48A%2BZWJ19SJA1LbWkIoxbp0Oh%2FBpp91kQOlQwqsyjCMv%2B3Iv4%2B9g%2F19v7Obs5iTgYyyxUlKG1JUi6HE%3D,37.5000242405515,127.036508620542,https://111percent.net/,게임개발 회사,"Move Fast, Change Everytime!다른데, 빠르다111퍼센트는 재미라는 본질에 집중하며, 게임이 아닌 장르를 만듭니다.재미는 심플하고, 참신한 룰에서 나옵니다.바둑이 흑과 백, 두가지 돌과 심플한 룰로 약 5,000년 동안 인류를 즐겁게 만들었고, 111퍼센트가 '랜덤 다이스 디펜스', '운빨존많겜' 등 심플하면서 참신한 룰의 게임들로 전세계 1억 명이 넘는 유저에게 즐거움을 제공하고 있듯이, 재미있는 게임은 기획부터 라이브까지 6개월이면 충분합니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8984,E000023943,00,중소기업,켑코이에스,1828100465,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCs3Y3523K48oxeA5PkRIg9M6AH5ZIP2%2FkcVyrrxPVeEasLFiGgK8qbWKD0AcsHnCVXs32vv9OTu6MXNo4mQUAAU%3D,37.4939967507715,127.120839003386,https://www.kepcoes.co.kr/,친환경 에너지효율 향상 전문기업,2016년 한국전력공사가 설립한 켑코이에스(KEPCO ES)는 깨끗하고 효율적인 에너지 사용 환경을 구축하여 에너지 소비를 줄이고 에너지 비용 부담을 최소화하는 친환경 에너지효율 향상 전문기업입니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8985,E000023924,00,중소기업,온더플래닛,1828701578,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDComeWYayvRebw8hJ1prKCSRl9fBB%2BQNmjaGqJufv%2FjawImgJl5CMBGI7IPxnYlCn%2Bv%2FNHCMSk9xuF6yucPP0Qmc%3D,37.5570966597,126.973633761228,https://www.ontheplanet.co.kr/,마케팅 에이전시,온더플래닛은 브랜드의 가치가 더욱 빛날 수 있도록? 치열한 분석과 참신한 기획을 기반으로 새로운 솔루션을 제안하는 마케팅 에이전시입니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8986,E000023903,40,중견기업,엑소후레쉬물류,1248153739,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCn0iZWUXBL0vyy1DXScnk1bu3Xbn9zIGfIEkIVMxsw5QzPD7HmfN2sWSaLWy%2BIR0Zx7N70a%2F2h9pOBRqig9OG28%3D,37.2558320946461,127.093049827374,https://www.exofresh.co.kr/,신선물류 전문기업,"엑소후레쉬물류는 1984년 풀무원의 시작과 더불어 현재까지 30여년간 신선물류를 선도하며 국민의 안전한 먹거리 유통을 위해 노력하고 고객 만족을 최우선으로 추구하는 신선물류 전문기업으로 성장해 왔습니다.일찍이 선진 물류 기술을 도입하고 물류센터, 운송차량 및 정보시스템 등 전국적 물류 네트워크와 인프라를 구축해 왔으며 물류 환경변화에 유연하게 대응할 수 있는 풍부한 실무 경험의 조직과 인력을 갖추어 언제든지 최선의 물류 서비스를 제공할 수 있는 준비가 되어 있습니다.물류 효율 및 서비스 품질 향상과 비용 절감을 위해 전국 납품처를 대응할 수 있는 물류 거점 및 운송 네트워크를 확보하고 SCM 전 과정의 최적 온도 유지를 통한 완벽한 콜드체인시스템을 관리하며 최신의 자동화 물류 설비 및 온도 컨트롤 시스템과 신선물류 전문 인력 및 경험을 바탕으로 한 관리 능력을 보유하고 있습니다.많은 기업들이 날로 높아지는 고객의 요구수준에 대응하고 동시에 물류비 증가 및 물류시설에 필요한 막대한 투자 부담을 피하기 위해 자사의 물류를 전문업체에 위탁하고 있는 추세이며 이에 따라 엑소후레쉬물류는 고객사의 물류 프로세스 전반에 대한 분석을 통해 물류거점 최적화 시뮬레이션 및 생산성을 고려한 운송 네트워크 설계 등 종합적인 물류서비스를 제공하고 있습니다.아울러 물류비 절감을 위해 물류 자동화 설비의 도입을 확대하고 공동 물류를 활용하여 저비용 고효율의 물류서비스를 제공하고 있으며 고객의 요구에 맞는 유연한 물류 프로세스를 통한 고객 만족에 최선을 다하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8987,E000023863,40,중견기업,제이에스알마이크로코리아,2148727725,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDClWgYEmkoIPOyVUPNdPsHvEwGFj%2BIN5Vl9JcPMWvFAUZvpepaUPU7lN7nuWfX0xozdI255shAudpRnqyd6E%2F8gs%3D,36.7020089209716,127.412990456961,https://www.jsrmicro.co.kr/,디스플레이재료의 제조·판매 거점인 회사,"JSR Micro Korea(주)는 디스플레이재료의 제조·판매 거점으로서 JSR주식회사가 100% 출자하여 2003년에 설립한 한국 법인입니다. 2010년에 연구소를 설립하여 재료개발과 함께 제품의 성능을 깊이 이해하여, 안심하고 사용할 수 있도록 수준 높고 세심한 기술서비스를 제공하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8988,E000023823,40,중견기업,엠비씨경남,6088100142,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCvqLxn6ohAhFhvnR8MosYgDXvpp62TDXBYT2X116cvnmkaYmKhL45U%2FKJRJApUWE2S4xc9f8164I0nv5%2B%2B%2FrSEk%3D,35.2235787343574,128.578354459095,https://mbcgn.kr/,고품질 콘텐츠 생산에 주력하는 회사,"‘프로그램의 시대’에서 ‘콘텐츠의 시대’로, 새로운 전기를 맞고 있는 방송환경에 발맞춰 MBC경남은 앞으로 지상파라는 한계를 뛰어넘어 고품질 콘텐츠 생산에 주력하겠습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8989,E000023804,00,중소기업,이녹스리튬,3728801391,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCrdl%2FQrEHoDTqvizqvkNdfgaiMCH5J2PdYXjc2iERVUWdL86pTiCeFd63SzRuCTssNYD%2FMLzVyynPL%2BcMxx5I3I%3D,36.9267715115147,127.064095449761,http://www.innoxlithium.com/www,Battery 산업의 핵심소재 고순도 수산화리튬 제조 전문기업,"고기능성 필름 사업으로 지속 성장한 이녹스첨단소재에서 2023년 이녹스리튬을 설립하여 Battery用 고순도 수산화리튬 생산 공장을 건설하고 국내 시장 안정화를 주도해 나갈 것이며, 향후 리튬 제련 Upstream까지 사업 영역을 확장하여 건실한 사업구조를 구축 할 계획입니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:05,API_SYNC,Y
8990,E000023803,40,중견기업,경창정공,5038132693,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCvNRsUXy0InEJ0puSiAjALDtJ6CXF47IMDZ3HjfDS6SzXuJCKXNytVniOlJKWuR0LF1ZzIv7oe6gcMaOEaXIP9w%3D,35.6487970146829,128.403530833458,https://www.kc.co.kr/kcp/index.do,21세기 자동차제품 시장을 주도하는 기업,21세기 자동차제품 시장을 주도하는 기업으로서 새로운 생산 환경 변화에 대응하고 품질에 대한 고객의 다양한 요구를 충죽하는 산도적인 기업이 되고자 노력하고 있습니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8991,E000023784,20,공기업,양평공사,1328208979,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCjiicQ30EwDsPU6vnjiIgjHm8X9QTSpCQbKabBrmvbFlfJkH0qANTS8V3MBg06ah2oayMvKNJQmhFMeJ8JxQCas%3D,37.4874214826876,127.542909798336,https://yp04.or.kr/,지속 가능하고 책임 있는 지방공기업,"양평공사는 체육, 관광, 환경 등 다양한 공공시설을 안전하고 쾌적하게 운영하여, 양평군민과 이용객 여러분께 보다 나은 편의를 제공하기 위해 최선을 다하고 있습니다.또한, 관내 시설 구축 및 각종 개발사업에도 적극 참여하며, 지역의 균형 발전과 지속 가능한 성장을 이끄는 기반을 조성해 나가고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8992,E000023783,40,중견기업,코리아타임스,1028115074,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCoovveZNK%2BjMHWZul30iLFe2UVU1u60gmBVmZEoym8wpULcPlSFKHZrUfBX%2FgARL%2BHyqr5Q%2F4DhVMl4g9TEPljA%3D,37.5586238568696,126.973263470061,https://www.koreatimes.co.kr/,Korea's first English daily since 1950,"The Korea Times published its first issue on Nov. 1, 1950, during the height of the Korean War, with the aim of providing updates on the war to readers in and out of Korea.As Korea's first English-language daily, The Korea Times has operated as an independent media from the government and other external forces, and contributed to the democratization of the country, by defending itself from dictatorship and military regimes.In a today's digital era, The Korea Times is informing readers around the world about the geopolitical situation surrounding the Korean Peninsula, the country's cutting-edge chip and battery manufacturing capacities, as well as an increasingly competitive entertainment sector spanning K-pop and K-dramas.The Korea Times issues a 20-page daily from Monday through Friday.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8993,E000023764,40,중견기업,무인양품,1058673836,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCu%2FwkFAhoRlxfj7juqflEl7u7YT7nsUj0JMUziwQ10XXqwVGbdFrMc7MvP88HFsGfJe8kJoqPcj6ddgeUk2TAQI%3D,37.5609169395529,126.967029172523,https://mujikorea.co.kr/contents/company,"섬유, 직물 및 의복액세서리 소매업","""'상표가 없는 좋은 물건'이라는 의미의 無印良品은 1980년 일본에서 설립되었으며, 의복잡화?생활잡화?식품 등의 다양한 상품들을 좋은 품질로 제공하고 있습니다.""無印良品에는 변하지 않는 세 가지 기본 원칙이 있습니다.1. 소재의 선택2. 공정의 점검3. 포장의 간략화""지극히 합리적인 공정을 통해 생산된 상품은 매우 간결합니다.이를테면 '텅 빈 그릇'과 같은 존재로, 단순하면서도 여백이 있기 때문에 사람들의 다양한 생각을 받아들일 수 있는 유연함이 그 속에서 태어날 수 있습니다.無印良品의 설립 목표는 제품 생산 과정의 합리화를 통해 심플하고 가격이 낮으며, 품질이 좋은 제품을 만드는 것입니다.구체적으로는 '소재의 선택'. '공정의 점검'. '포장의 간략화'를 통해 제품을 다시 한 번 검토하고 있습니다.그 예를 하나 들어보겠습니다. 표백처리 과정을 생략한 종이는 옅은 베이지색이 됩니다. 無印良品은 이 종이를 패키지와 라벨 등에 사용하고 있습니다.그 결과 궁극적으로 순수하고 신선한 제품이 나타나게 되었습니다.과도한 연출이 들어간 상품 속에서 구별되는 無印良品의 제품들은 일본뿐 아니라 전 세계에 신선한 충격을 줌과 동시에 공감대를 형성하며 받아들여지고 있습니다.無印良品은 전 세계에 1,000개 이상의 매장이 있으며 의류잡화 및 생활잡화, 식품에서부터 집까지 약 7천여 개가 넘는 제품을 취급하고 있습니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8994,E000023763,30,공공기관,안성시시설관리공단,1258205765,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCkDkecnjmo27OzJzRQGVemK7SoNpySWSLRRaHepfqpXl432cBSZyIMYfNzqPtJ2qj8vSw3oTRS4yxrrE0UlAsGg%3D,37.0132138897939,127.327858313097,https://www.asimc.or.kr/,공공시설물의 효율적인 관리 운영하는 기관,안성시시설관리공단은 지방공기업법 제76조와 안성시시설관리공단 설립 ? 운영에 관한 조례에 의거 안성시장이 위탁하는 공공시설물의 효율적인 관리 운영을 통하여 시민의 복리증진에 기여함을 목적으로 지난 2000년 7월 1일 개청되었습니다.,,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
8995,E000023743,30,공공기관,이천시청,1268300023,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCiHM%2FRYrfnyZDeOkJKvFqpIJfkY3UEZxYNhUWglOdW8ZWZFijgsSYSyb7BSLVEb6HFi9ygGQ816Og%2BOIDbqr1%2FU%3D,37.2721230777852,127.435036587502,https://www.icheon.go.kr/,도·농 복합도시이자 관광도시,"이천시는 수도권 동남부에 위치한 인구 23만 규모의 강소도시입니다.대한민국 최초 민속공예분야 유네스코 창의도시로서 세계적인 문화·예술 도시들과 협력하고 있으며, 전국 제일로 평가받는 임금님표 이천쌀과 도자기, 햇사레 복숭아, 산수유, 그리고 인삼이 유명한 특산물의 도시입니다.또한, 영동·중부고속도로와 경강선, 중부내륙철도 등 사통팔달의 교통망을 갖추고 있고 SK하이닉스 반도체를 중심으로 한 첨단 산업도시로서 전통과 미래가 공존하는 도·농 복합도시입니다.아울러, 아름다운 설봉공원과 산수유마을, 도드람산, 도자예술마을, 온천 등 천혜의 자연과 4대 특산물 축제, 이천쌀밥 한정식 등 사계절 맛있는 체험, 테마여행이 가능한 매력적인 문화관광도시입니다.",,2025-11-05 17:31:15,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
